26.0 25.0 15.0 7.0 11.0 8.0 
52.0 42.0 24.0 17.0 21.0 24.0 
93.0 61.0 58.0 27.0 50.0 25.0 
40.0 28.0 22.0 16.0 26.0 12.0 
44.0 39.0 23.0 24.0 26.0 21.0 
70.0 66.0 36.0 27.0 27.0 34.0 
67.0 56.0 43.0 30.0 34.0 24.0 
90.0 76.0 50.0 41.0 40.0 37.0 
39.0 28.0 24.0 18.0 15.0 20.0 
146.0 127.0 89.0 57.0 66.0 51.0 
101.0 79.0 48.0 30.0 59.0 42.0 
57.0 39.0 26.0 25.0 25.0 21.0 
8.0 9.0 5.0 4.0 1.0 6.0 
115.0 77.0 56.0 37.0 56.0 37.0 
9.0 9.0 13.0 5.0 4.0 9.0 
43.0 41.0 32.0 18.0 23.0 23.0 
57.0 59.0 47.0 28.0 34.0 41.0 
125.0 85.0 73.0 47.0 39.0 47.0 
51.0 38.0 22.0 18.0 22.0 22.0 
13.0 10.0 3.0 6.0 4.0 4.0 
52.0 39.0 23.0 11.0 18.0 11.0 
185.0 148.0 102.0 66.0 85.0 64.0 
98.0 51.0 59.0 45.0 42.0 39.0 
104.0 78.0 77.0 45.0 56.0 43.0 
142.0 101.0 81.0 74.0 66.0 56.0 
85.0 46.0 52.0 37.0 42.0 37.0 
23.0 19.0 12.0 8.0 11.0 6.0 
36.0 20.0 14.0 15.0 19.0 12.0 
23.0 16.0 12.0 9.0 6.0 11.0 
40.0 19.0 14.0 10.0 12.0 7.0 
76.0 52.0 33.0 30.0 30.0 27.0 
65.0 48.0 39.0 25.0 34.0 31.0 
46.0 40.0 15.0 22.0 22.0 14.0 
123.0 96.0 64.0 60.0 93.0 61.0 
23.0 11.0 7.0 7.0 4.0 3.0 
37.0 26.0 22.0 24.0 17.0 17.0 
114.0 81.0 64.0 37.0 49.0 39.0 
128.0 109.0 65.0 49.0 44.0 38.0 
83.0 54.0 46.0 30.0 34.0 42.0 
70.0 42.0 29.0 29.0 27.0 25.0 
81.0 87.0 56.0 31.0 38.0 29.0 
64.0 49.0 38.0 18.0 20.0 22.0 
17.0 12.0 11.0 5.0 5.0 12.0 
17.0 13.0 13.0 8.0 8.0 8.0 
26.0 21.0 15.0 5.0 8.0 12.0 
61.0 44.0 26.0 29.0 32.0 31.0 
54.0 44.0 32.0 21.0 19.0 14.0 
23.0 14.0 17.0 7.0 17.0 6.0 
34.0 28.0 20.0 22.0 17.0 15.0 
87.0 60.0 54.0 43.0 37.0 26.0 
54.0 32.0 31.0 19.0 24.0 33.0 
67.0 58.0 35.0 25.0 32.0 25.0 
18.0 14.0 17.0 9.0 11.0 8.0 
31.0 17.0 15.0 11.0 13.0 9.0 
62.0 50.0 43.0 33.0 21.0 24.0 
74.0 51.0 42.0 23.0 29.0 17.0 
35.0 27.0 19.0 13.0 12.0 15.0 
72.0 46.0 38.0 32.0 31.0 26.0 
32.0 17.0 20.0 9.0 6.0 13.0 
17.0 13.0 12.0 6.0 5.0 4.0 
41.0 34.0 25.0 19.0 18.0 15.0 
95.0 55.0 57.0 43.0 31.0 29.0 
17.0 9.0 6.0 6.0 2.0 9.0 
104.0 75.0 67.0 63.0 69.0 66.0 
120.0 76.0 76.0 49.0 54.0 35.0 
81.0 39.0 43.0 25.0 30.0 25.0 
102.0 94.0 69.0 44.0 61.0 50.0 
67.0 53.0 25.0 27.0 18.0 20.0 
25.0 9.0 17.0 17.0 10.0 20.0 
120.0 108.0 76.0 48.0 76.0 55.0 
17.0 24.0 16.0 10.0 12.0 11.0 
129.0 107.0 77.0 58.0 71.0 69.0 
149.0 136.0 87.0 82.0 77.0 52.0 
110.0 82.0 63.0 51.0 69.0 39.0 
102.0 89.0 81.0 44.0 58.0 50.0 
60.0 32.0 18.0 16.0 12.0 14.0 
118.0 73.0 66.0 35.0 55.0 39.0 
65.0 39.0 27.0 25.0 27.0 25.0 
151.0 151.0 81.0 72.0 80.0 63.0 
86.0 69.0 46.0 35.0 44.0 28.0 
83.0 58.0 35.0 21.0 38.0 29.0 
21.0 14.0 6.0 3.0 4.0 4.0 
3.0 3.0 1.0 2.0 2.0 2.0 
62.0 37.0 41.0 20.0 30.0 33.0 
225.0 169.0 129.0 88.0 108.0 81.0 
100.0 65.0 64.0 47.0 46.0 38.0 
18.0 17.0 7.0 7.0 13.0 4.0 
77.0 67.0 55.0 34.0 30.0 29.0 
17.0 14.0 9.0 8.0 10.0 8.0 
49.0 32.0 22.0 17.0 17.0 12.0 
51.0 35.0 28.0 10.0 15.0 18.0 
22.0 19.0 11.0 10.0 11.0 6.0 
117.0 86.0 69.0 38.0 48.0 36.0 
77.0 63.0 51.0 48.0 36.0 35.0 
70.0 39.0 38.0 32.0 27.0 18.0 
8.0 5.0 6.0 7.0 4.0 3.0 
11.0 5.0 4.0 8.0 8.0 6.0 
29.0 16.0 16.0 11.0 8.0 4.0 
114.0 82.0 74.0 35.0 47.0 37.0 
19.0 12.0 9.0 11.0 9.0 11.0 
20.0 7.0 4.0 3.0 7.0 5.0 
141.0 132.0 93.0 52.0 70.0 67.0 
10.0 6.0 4.0 5.0 5.0 8.0 
125.0 103.0 78.0 43.0 53.0 47.0 
139.0 126.0 87.0 70.0 61.0 76.0 
30.0 22.0 26.0 13.0 12.0 16.0 
167.0 145.0 87.0 82.0 85.0 80.0 
11.0 27.0 11.0 5.0 7.0 6.0 
18.0 14.0 7.0 4.0 7.0 8.0 
112.0 99.0 83.0 51.0 47.0 40.0 
30.0 20.0 10.0 10.0 14.0 9.0 
45.0 26.0 22.0 18.0 16.0 15.0 
21.0 13.0 13.0 7.0 13.0 7.0 
92.0 62.0 55.0 34.0 46.0 27.0 
12.0 2.0 6.0 4.0 6.0 5.0 
140.0 105.0 89.0 67.0 71.0 74.0 
82.0 76.0 64.0 39.0 37.0 54.0 
94.0 60.0 59.0 33.0 45.0 49.0 
15.0 20.0 12.0 3.0 6.0 6.0 
55.0 35.0 25.0 27.0 25.0 15.0 
60.0 61.0 28.0 33.0 25.0 18.0 
23.0 34.0 16.0 20.0 24.0 18.0 
222.0 158.0 98.0 92.0 119.0 95.0 
76.0 65.0 37.0 30.0 38.0 22.0 
78.0 57.0 40.0 28.0 42.0 32.0 
92.0 73.0 46.0 34.0 45.0 25.0 
17.0 25.0 25.0 15.0 15.0 10.0 
17.0 12.0 10.0 5.0 3.0 3.0 
54.0 52.0 28.0 26.0 30.0 43.0 
36.0 17.0 16.0 14.0 14.0 8.0 
34.0 27.0 21.0 11.0 16.0 14.0 
91.0 79.0 62.0 47.0 52.0 37.0 
67.0 49.0 40.0 26.0 36.0 29.0 
66.0 61.0 36.0 22.0 26.0 26.0 
50.0 49.0 31.0 20.0 22.0 14.0 
79.0 58.0 48.0 22.0 42.0 31.0 
40.0 41.0 22.0 17.0 19.0 18.0 
10.0 9.0 3.0 2.0 2.0 3.0 
3.0 1.0 1.0 2.0 4.0 1.0 
12.0 13.0 9.0 5.0 4.0 4.0 
28.0 37.0 21.0 17.0 17.0 19.0 
67.0 42.0 33.0 26.0 45.0 25.0 
97.0 62.0 60.0 34.0 39.0 31.0 
72.0 63.0 42.0 21.0 37.0 33.0 
103.0 74.0 48.0 41.0 35.0 29.0 
60.0 44.0 31.0 33.0 25.0 22.0 
46.0 28.0 21.0 11.0 23.0 14.0 
123.0 85.0 54.0 40.0 37.0 47.0 
161.0 111.0 79.0 63.0 89.0 64.0 
82.0 59.0 53.0 36.0 48.0 21.0 
50.0 46.0 27.0 20.0 24.0 31.0 
170.0 142.0 81.0 78.0 98.0 77.0 
49.0 33.0 30.0 16.0 26.0 19.0 
61.0 28.0 34.0 27.0 28.0 21.0 
134.0 99.0 78.0 57.0 63.0 45.0 
59.0 44.0 28.0 30.0 36.0 35.0 
101.0 70.0 54.0 43.0 47.0 22.0 
27.0 22.0 18.0 9.0 24.0 14.0 
24.0 13.0 12.0 8.0 12.0 7.0 
39.0 26.0 16.0 19.0 23.0 12.0 
4.0 5.0 6.0 6.0 4.0 4.0 
21.0 19.0 8.0 11.0 8.0 13.0 
9.0 8.0 5.0 3.0 3.0 3.0 
153.0 112.0 68.0 59.0 80.0 51.0 
48.0 37.0 32.0 18.0 17.0 18.0 
63.0 40.0 34.0 24.0 25.0 31.0 
22.0 35.0 23.0 16.0 18.0 18.0 
56.0 40.0 16.0 22.0 24.0 7.0 
55.0 44.0 32.0 20.0 26.0 20.0 
21.0 11.0 8.0 9.0 7.0 10.0 
68.0 55.0 38.0 32.0 31.0 35.0 
33.0 25.0 14.0 13.0 12.0 11.0 
7.0 5.0 8.0 4.0 3.0 9.0 
20.0 18.0 8.0 8.0 8.0 6.0 
42.0 27.0 24.0 11.0 16.0 14.0 
87.0 53.0 63.0 21.0 51.0 43.0 
26.0 20.0 13.0 8.0 7.0 7.0 
20.0 8.0 9.0 10.0 6.0 2.0 
76.0 64.0 63.0 32.0 35.0 31.0 
15.0 18.0 9.0 6.0 6.0 5.0 
87.0 47.0 40.0 35.0 46.0 27.0 
41.0 43.0 30.0 22.0 18.0 21.0 
18.0 16.0 14.0 16.0 9.0 7.0 
44.0 36.0 19.0 27.0 29.0 21.0 
32.0 37.0 15.0 17.0 9.0 11.0 
79.0 64.0 40.0 46.0 23.0 31.0 
21.0 20.0 20.0 7.0 13.0 10.0 
26.0 20.0 12.0 13.0 19.0 10.0 
35.0 22.0 21.0 12.0 15.0 10.0 
4.0 1.0 3.0 3.0 4.0 1.0 
17.0 23.0 12.0 7.0 15.0 8.0 
82.0 74.0 48.0 27.0 51.0 42.0 
2.0 3.0 3.0 1.0 0.0 1.0 
51.0 52.0 34.0 20.0 31.0 24.0 
5.0 8.0 8.0 4.0 8.0 3.0 
33.0 30.0 16.0 15.0 12.0 13.0 
18.0 13.0 8.0 3.0 5.0 6.0 
43.0 30.0 24.0 15.0 16.0 8.0 
88.0 59.0 43.0 31.0 35.0 24.0 
8.0 8.0 3.0 2.0 4.0 5.0 
87.0 83.0 59.0 40.0 35.0 31.0 
27.0 25.0 21.0 19.0 19.0 10.0 
72.0 72.0 46.0 31.0 36.0 28.0 
52.0 40.0 20.0 16.0 19.0 11.0 
22.0 7.0 8.0 6.0 3.0 11.0 
8.0 9.0 8.0 2.0 6.0 8.0 
130.0 104.0 77.0 45.0 60.0 47.0 
89.0 68.0 51.0 46.0 53.0 36.0 
8.0 6.0 6.0 0.0 2.0 6.0 
37.0 23.0 18.0 10.0 15.0 10.0 
8.0 6.0 2.0 3.0 3.0 1.0 
30.0 19.0 18.0 11.0 20.0 19.0 
275.0 231.0 190.0 122.0 180.0 110.0 
66.0 40.0 34.0 25.0 35.0 33.0 
6.0 3.0 0.0 0.0 1.0 0.0 
97.0 74.0 65.0 29.0 41.0 46.0 
39.0 26.0 22.0 15.0 22.0 15.0 
38.0 26.0 7.0 21.0 17.0 13.0 
45.0 26.0 16.0 20.0 18.0 11.0 
39.0 25.0 11.0 17.0 10.0 12.0 
28.0 31.0 19.0 19.0 17.0 18.0 
47.0 36.0 33.0 20.0 25.0 14.0 
11.0 7.0 9.0 7.0 6.0 3.0 
27.0 27.0 15.0 10.0 7.0 16.0 
249.0 185.0 152.0 107.0 116.0 90.0 
22.0 14.0 10.0 11.0 7.0 11.0 
40.0 30.0 13.0 18.0 24.0 9.0 
142.0 85.0 75.0 63.0 62.0 52.0 
12.0 9.0 5.0 6.0 4.0 2.0 
130.0 91.0 74.0 53.0 57.0 43.0 
15.0 11.0 6.0 12.0 13.0 11.0 
96.0 85.0 62.0 36.0 40.0 40.0 
80.0 79.0 47.0 40.0 44.0 26.0 
34.0 41.0 20.0 22.0 16.0 21.0 
98.0 59.0 55.0 31.0 28.0 27.0 
26.0 13.0 12.0 9.0 8.0 11.0 
51.0 42.0 31.0 26.0 19.0 23.0 
41.0 47.0 29.0 18.0 14.0 14.0 
19.0 16.0 18.0 10.0 10.0 12.0 
35.0 25.0 19.0 11.0 12.0 7.0 
75.0 57.0 43.0 14.0 35.0 27.0 
27.0 10.0 12.0 5.0 12.0 13.0 
145.0 103.0 99.0 71.0 68.0 54.0 
43.0 40.0 30.0 15.0 34.0 23.0 
36.0 17.0 15.0 11.0 22.0 23.0 
135.0 107.0 93.0 69.0 63.0 66.0 
151.0 116.0 63.0 70.0 72.0 45.0 
167.0 102.0 98.0 61.0 85.0 65.0 
58.0 48.0 45.0 35.0 31.0 31.0 
32.0 22.0 21.0 16.0 17.0 14.0 
21.0 17.0 13.0 7.0 9.0 8.0 
22.0 17.0 14.0 8.0 15.0 6.0 
81.0 68.0 51.0 45.0 47.0 29.0 
20.0 13.0 7.0 6.0 4.0 6.0 
28.0 22.0 13.0 6.0 4.0 6.0 
92.0 56.0 31.0 32.0 32.0 30.0 
148.0 95.0 73.0 64.0 66.0 52.0 
44.0 26.0 20.0 14.0 27.0 21.0 
40.0 32.0 26.0 13.0 14.0 11.0 
121.0 120.0 76.0 58.0 62.0 44.0 
69.0 50.0 28.0 29.0 27.0 21.0 
141.0 105.0 62.0 52.0 49.0 51.0 
32.0 13.0 11.0 7.0 16.0 10.0 
37.0 26.0 24.0 11.0 20.0 23.0 
250.0 209.0 126.0 112.0 112.0 100.0 
21.0 11.0 8.0 8.0 6.0 6.0 
34.0 27.0 24.0 12.0 18.0 21.0 
149.0 108.0 79.0 65.0 76.0 45.0 
21.0 11.0 9.0 4.0 8.0 9.0 
73.0 43.0 38.0 33.0 37.0 33.0 
84.0 59.0 41.0 31.0 40.0 15.0 
22.0 8.0 11.0 9.0 5.0 8.0 
32.0 29.0 22.0 11.0 17.0 9.0 
104.0 72.0 78.0 36.0 51.0 45.0 
60.0 40.0 30.0 18.0 23.0 19.0 
81.0 62.0 37.0 27.0 35.0 33.0 
113.0 85.0 59.0 45.0 50.0 52.0 
52.0 39.0 39.0 18.0 24.0 19.0 
40.0 31.0 25.0 15.0 15.0 19.0 
142.0 116.0 85.0 80.0 96.0 84.0 
58.0 48.0 32.0 23.0 23.0 24.0 
89.0 63.0 36.0 31.0 37.0 38.0 
276.0 221.0 153.0 119.0 145.0 102.0 
14.0 7.0 11.0 7.0 6.0 3.0 
17.0 11.0 3.0 3.0 3.0 4.0 
25.0 18.0 14.0 8.0 11.0 11.0 
2.0 1.0 1.0 2.0 3.0 0.0 
75.0 67.0 55.0 27.0 42.0 24.0 
29.0 21.0 14.0 10.0 7.0 15.0 
17.0 13.0 15.0 8.0 10.0 11.0 
25.0 18.0 18.0 9.0 10.0 7.0 
79.0 54.0 40.0 23.0 30.0 24.0 
72.0 40.0 44.0 32.0 20.0 26.0 
58.0 40.0 32.0 21.0 22.0 29.0 
110.0 76.0 56.0 31.0 44.0 42.0 
33.0 26.0 16.0 18.0 15.0 20.0 
58.0 34.0 22.0 20.0 17.0 18.0 
100.0 73.0 61.0 46.0 45.0 46.0 
40.0 45.0 18.0 12.0 29.0 8.0 
113.0 93.0 67.0 45.0 67.0 47.0 
88.0 67.0 52.0 48.0 37.0 36.0 
23.0 19.0 12.0 13.0 8.0 10.0 
17.0 17.0 11.0 7.0 9.0 4.0 
95.0 69.0 49.0 41.0 43.0 30.0 
41.0 25.0 31.0 9.0 19.0 19.0 
7.0 9.0 2.0 6.0 6.0 0.0 
69.0 56.0 37.0 35.0 24.0 27.0 
119.0 115.0 99.0 67.0 58.0 39.0 
91.0 59.0 44.0 42.0 47.0 40.0 
125.0 81.0 73.0 45.0 50.0 45.0 
37.0 34.0 14.0 16.0 18.0 16.0 
137.0 91.0 55.0 45.0 66.0 49.0 
9.0 6.0 4.0 5.0 6.0 4.0 
8.0 4.0 5.0 1.0 2.0 4.0 
88.0 71.0 41.0 30.0 38.0 38.0 
67.0 57.0 45.0 31.0 25.0 26.0 
60.0 43.0 34.0 31.0 25.0 24.0 
79.0 76.0 52.0 33.0 41.0 39.0 
78.0 70.0 33.0 27.0 31.0 21.0 
18.0 7.0 8.0 2.0 4.0 7.0 
40.0 35.0 31.0 20.0 27.0 20.0 
121.0 99.0 81.0 61.0 56.0 49.0 
46.0 25.0 21.0 9.0 15.0 20.0 
71.0 41.0 32.0 27.0 29.0 17.0 
24.0 14.0 8.0 4.0 8.0 2.0 
37.0 28.0 21.0 18.0 19.0 13.0 
26.0 18.0 13.0 11.0 13.0 17.0 
27.0 35.0 14.0 18.0 13.0 15.0 
67.0 54.0 35.0 37.0 40.0 39.0 
68.0 43.0 43.0 24.0 27.0 26.0 
51.0 34.0 25.0 15.0 20.0 25.0 
29.0 17.0 9.0 8.0 11.0 10.0 
88.0 61.0 46.0 32.0 32.0 27.0 
92.0 85.0 54.0 47.0 51.0 47.0 
79.0 60.0 34.0 37.0 30.0 15.0 
11.0 9.0 9.0 6.0 2.0 6.0 
117.0 97.0 72.0 56.0 48.0 46.0 
114.0 74.0 39.0 45.0 44.0 51.0 
18.0 7.0 8.0 3.0 6.0 7.0 
49.0 43.0 26.0 13.0 19.0 29.0 
42.0 34.0 33.0 20.0 16.0 22.0 
181.0 118.0 84.0 68.0 77.0 63.0 
49.0 23.0 18.0 20.0 15.0 20.0 
9.0 13.0 7.0 9.0 4.0 4.0 
16.0 15.0 7.0 3.0 8.0 10.0 
40.0 32.0 31.0 16.0 17.0 17.0 
48.0 35.0 32.0 19.0 28.0 22.0 
50.0 47.0 25.0 23.0 18.0 18.0 
31.0 27.0 20.0 4.0 17.0 17.0 
187.0 124.0 85.0 74.0 89.0 58.0 
100.0 73.0 68.0 37.0 58.0 45.0 
30.0 24.0 18.0 7.0 21.0 13.0 
21.0 24.0 15.0 12.0 17.0 12.0 
14.0 13.0 5.0 5.0 9.0 2.0 
23.0 16.0 23.0 9.0 6.0 8.0 
67.0 67.0 45.0 35.0 30.0 22.0 
239.0 182.0 144.0 108.0 108.0 78.0 
123.0 87.0 76.0 49.0 49.0 40.0 
56.0 31.0 24.0 16.0 19.0 9.0 
166.0 126.0 94.0 78.0 80.0 83.0 
85.0 43.0 47.0 32.0 24.0 24.0 
169.0 125.0 93.0 64.0 70.0 55.0 
140.0 96.0 91.0 41.0 67.0 46.0 
114.0 84.0 63.0 50.0 49.0 43.0 
7.0 13.0 11.0 8.0 3.0 6.0 
36.0 19.0 21.0 18.0 7.0 13.0 
45.0 27.0 16.0 19.0 22.0 13.0 
218.0 147.0 114.0 93.0 98.0 68.0 
56.0 28.0 35.0 21.0 17.0 14.0 
47.0 48.0 26.0 20.0 21.0 27.0 
131.0 86.0 78.0 43.0 44.0 40.0 
90.0 69.0 36.0 25.0 47.0 27.0 
29.0 26.0 12.0 9.0 14.0 8.0 
7.0 6.0 6.0 8.0 7.0 2.0 
91.0 73.0 55.0 47.0 61.0 37.0 
55.0 45.0 34.0 24.0 24.0 25.0 
48.0 42.0 26.0 19.0 18.0 14.0 
184.0 124.0 106.0 75.0 85.0 71.0 
59.0 54.0 43.0 29.0 29.0 37.0 
29.0 23.0 21.0 11.0 12.0 14.0 
71.0 49.0 45.0 20.0 25.0 27.0 
32.0 22.0 23.0 10.0 9.0 15.0 
345.0 243.0 183.0 140.0 144.0 165.0 
48.0 42.0 35.0 26.0 23.0 20.0 
29.0 20.0 18.0 15.0 12.0 10.0 
35.0 21.0 14.0 11.0 9.0 10.0 
61.0 50.0 50.0 33.0 30.0 29.0 
61.0 41.0 28.0 13.0 28.0 26.0 
165.0 123.0 100.0 65.0 78.0 54.0 
32.0 15.0 11.0 19.0 11.0 8.0 
7.0 5.0 4.0 1.0 0.0 2.0 
42.0 31.0 26.0 19.0 18.0 22.0 
58.0 29.0 25.0 12.0 28.0 19.0 
120.0 103.0 60.0 51.0 54.0 48.0 
87.0 84.0 48.0 36.0 61.0 41.0 
248.0 178.0 158.0 108.0 146.0 114.0 
65.0 51.0 50.0 25.0 30.0 23.0 
66.0 51.0 35.0 27.0 26.0 25.0 
95.0 61.0 48.0 41.0 33.0 38.0 
11.0 9.0 12.0 9.0 8.0 6.0 
45.0 32.0 35.0 20.0 18.0 15.0 
9.0 7.0 5.0 3.0 0.0 3.0 
24.0 11.0 17.0 4.0 11.0 6.0 
10.0 7.0 3.0 7.0 6.0 5.0 
33.0 24.0 7.0 19.0 17.0 11.0 
71.0 62.0 41.0 34.0 36.0 36.0 
59.0 40.0 22.0 26.0 32.0 21.0 
25.0 27.0 11.0 14.0 11.0 14.0 
47.0 38.0 26.0 23.0 28.0 19.0 
185.0 113.0 121.0 71.0 61.0 53.0 
85.0 47.0 35.0 25.0 29.0 27.0 
15.0 10.0 10.0 4.0 11.0 3.0 
115.0 83.0 52.0 50.0 53.0 36.0 
74.0 80.0 47.0 28.0 49.0 41.0 
87.0 74.0 49.0 43.0 46.0 31.0 
63.0 43.0 49.0 29.0 33.0 24.0 
75.0 65.0 38.0 33.0 30.0 28.0 
18.0 11.0 11.0 6.0 5.0 10.0 
81.0 78.0 47.0 44.0 41.0 47.0 
71.0 31.0 30.0 23.0 34.0 21.0 
56.0 45.0 30.0 19.0 19.0 15.0 
98.0 70.0 54.0 36.0 34.0 37.0 
61.0 53.0 26.0 24.0 22.0 25.0 
12.0 6.0 11.0 3.0 6.0 4.0 
31.0 15.0 16.0 18.0 13.0 19.0 
42.0 31.0 26.0 16.0 23.0 14.0 
121.0 115.0 90.0 71.0 77.0 68.0 
33.0 24.0 34.0 13.0 15.0 15.0 
116.0 113.0 62.0 36.0 59.0 52.0 
15.0 9.0 9.0 3.0 1.0 5.0 
12.0 4.0 5.0 3.0 3.0 5.0 
16.0 7.0 6.0 3.0 8.0 7.0 
41.0 26.0 28.0 16.0 23.0 20.0 
24.0 16.0 17.0 10.0 15.0 13.0 
67.0 65.0 54.0 29.0 34.0 30.0 
45.0 44.0 30.0 32.0 23.0 20.0 
65.0 45.0 34.0 22.0 28.0 23.0 
161.0 125.0 96.0 59.0 69.0 55.0 
44.0 19.0 24.0 13.0 15.0 10.0 
126.0 107.0 77.0 50.0 62.0 42.0 
50.0 30.0 21.0 18.0 21.0 20.0 
124.0 77.0 85.0 54.0 48.0 60.0 
192.0 121.0 134.0 76.0 89.0 50.0 
39.0 22.0 15.0 14.0 16.0 12.0 
110.0 72.0 63.0 50.0 62.0 44.0 
40.0 37.0 26.0 18.0 19.0 17.0 
36.0 29.0 23.0 15.0 20.0 15.0 
48.0 25.0 24.0 8.0 10.0 16.0 
56.0 38.0 24.0 11.0 21.0 14.0 
36.0 26.0 20.0 17.0 15.0 13.0 
17.0 7.0 7.0 4.0 8.0 8.0 
49.0 26.0 23.0 10.0 21.0 21.0 
37.0 33.0 17.0 13.0 14.0 9.0 
127.0 84.0 65.0 52.0 59.0 53.0 
4.0 3.0 1.0 0.0 1.0 0.0 
209.0 127.0 126.0 71.0 79.0 55.0 
100.0 56.0 45.0 38.0 34.0 33.0 
72.0 67.0 48.0 36.0 39.0 36.0 
109.0 84.0 64.0 53.0 57.0 37.0 
31.0 29.0 24.0 18.0 21.0 11.0 
56.0 38.0 23.0 21.0 16.0 19.0 
103.0 56.0 48.0 27.0 33.0 33.0 
13.0 5.0 4.0 3.0 8.0 5.0 
64.0 66.0 39.0 29.0 23.0 26.0 
91.0 79.0 42.0 42.0 32.0 45.0 
76.0 55.0 32.0 30.0 37.0 17.0 
81.0 58.0 53.0 25.0 34.0 29.0 
106.0 101.0 73.0 52.0 43.0 34.0 
39.0 22.0 19.0 11.0 9.0 15.0 
106.0 79.0 54.0 41.0 58.0 39.0 
14.0 6.0 7.0 10.0 5.0 10.0 
51.0 19.0 20.0 21.0 20.0 20.0 
12.0 14.0 12.0 7.0 10.0 6.0 
42.0 36.0 21.0 12.0 23.0 19.0 
44.0 32.0 18.0 21.0 21.0 14.0 
29.0 16.0 13.0 7.0 7.0 7.0 
45.0 23.0 27.0 14.0 16.0 16.0 
53.0 24.0 20.0 12.0 20.0 17.0 
103.0 52.0 73.0 41.0 43.0 44.0 
15.0 17.0 10.0 7.0 7.0 7.0 
31.0 28.0 24.0 16.0 20.0 26.0 
271.0 193.0 148.0 126.0 143.0 114.0 
7.0 8.0 6.0 5.0 2.0 6.0 
74.0 47.0 38.0 27.0 43.0 38.0 
96.0 85.0 60.0 45.0 68.0 31.0 
50.0 41.0 28.0 12.0 31.0 27.0 
15.0 9.0 10.0 6.0 6.0 3.0 
15.0 13.0 16.0 5.0 19.0 14.0 
52.0 72.0 46.0 37.0 36.0 19.0 
62.0 46.0 40.0 26.0 26.0 33.0 
20.0 15.0 9.0 8.0 7.0 9.0 
80.0 48.0 36.0 28.0 34.0 28.0 
160.0 118.0 117.0 88.0 79.0 80.0 
128.0 92.0 72.0 48.0 63.0 50.0 
11.0 16.0 11.0 8.0 7.0 4.0 
89.0 58.0 58.0 29.0 30.0 18.0 
210.0 173.0 142.0 108.0 99.0 77.0 
37.0 27.0 18.0 11.0 14.0 8.0 
29.0 20.0 16.0 7.0 14.0 13.0 
30.0 11.0 12.0 9.0 3.0 7.0 
22.0 12.0 13.0 7.0 7.0 8.0 
8.0 10.0 4.0 5.0 4.0 1.0 
33.0 23.0 11.0 7.0 8.0 8.0 
48.0 44.0 25.0 23.0 23.0 12.0 
32.0 33.0 14.0 11.0 18.0 11.0 
27.0 19.0 10.0 5.0 10.0 6.0 
78.0 56.0 34.0 43.0 37.0 20.0 
59.0 29.0 41.0 19.0 27.0 14.0 
41.0 23.0 30.0 12.0 18.0 17.0 
186.0 136.0 97.0 67.0 100.0 66.0 
57.0 53.0 32.0 24.0 19.0 19.0 
61.0 42.0 35.0 23.0 29.0 21.0 
127.0 95.0 79.0 50.0 57.0 41.0 
6.0 7.0 3.0 6.0 1.0 3.0 
90.0 68.0 35.0 37.0 41.0 27.0 
123.0 109.0 77.0 52.0 70.0 50.0 
12.0 9.0 9.0 10.0 7.0 6.0 
27.0 17.0 14.0 7.0 7.0 6.0 
60.0 45.0 24.0 18.0 26.0 15.0 
57.0 45.0 25.0 17.0 22.0 19.0 
4.0 3.0 2.0 3.0 2.0 2.0 
76.0 69.0 44.0 43.0 35.0 33.0 
85.0 61.0 32.0 26.0 30.0 32.0 
64.0 51.0 32.0 38.0 32.0 31.0 
178.0 125.0 98.0 52.0 85.0 46.0 
36.0 35.0 24.0 15.0 24.0 24.0 
110.0 78.0 71.0 40.0 43.0 38.0 
16.0 10.0 7.0 5.0 5.0 8.0 
84.0 54.0 56.0 41.0 30.0 38.0 
37.0 29.0 18.0 7.0 14.0 17.0 
11.0 7.0 2.0 2.0 7.0 0.0 
2.0 0.0 0.0 0.0 0.0 0.0 
80.0 63.0 40.0 35.0 30.0 28.0 
46.0 29.0 14.0 10.0 24.0 11.0 
76.0 80.0 63.0 42.0 47.0 42.0 
111.0 101.0 70.0 54.0 70.0 62.0 
28.0 15.0 19.0 11.0 11.0 15.0 
40.0 34.0 32.0 15.0 21.0 8.0 
80.0 55.0 38.0 19.0 26.0 23.0 
34.0 34.0 22.0 17.0 8.0 14.0 
75.0 54.0 44.0 25.0 42.0 24.0 
61.0 45.0 28.0 22.0 24.0 20.0 
182.0 148.0 128.0 82.0 110.0 75.0 
23.0 18.0 14.0 13.0 14.0 7.0 
38.0 32.0 20.0 22.0 20.0 15.0 
58.0 52.0 23.0 24.0 24.0 22.0 
55.0 51.0 48.0 29.0 30.0 44.0 
72.0 60.0 47.0 39.0 45.0 26.0 
44.0 32.0 19.0 17.0 22.0 18.0 
113.0 86.0 63.0 54.0 41.0 45.0 
69.0 42.0 46.0 27.0 30.0 22.0 
38.0 35.0 17.0 14.0 23.0 15.0 
18.0 11.0 12.0 7.0 6.0 4.0 
104.0 74.0 69.0 44.0 58.0 30.0 
32.0 33.0 17.0 13.0 22.0 10.0 
40.0 39.0 25.0 19.0 19.0 14.0 
53.0 49.0 28.0 20.0 14.0 16.0 
33.0 17.0 9.0 8.0 10.0 8.0 
13.0 9.0 9.0 2.0 6.0 7.0 
26.0 13.0 12.0 6.0 9.0 6.0 
